Episode no = 10; won: True; Q(s,a) = 373.5710505523067; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:12:18
Episode no = 1930; won: True; Q(s,a) = 441.04815545295173; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:41
Episode no = 1940; won: True; Q(s,a) = 392.50155410471996; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:42
Episode no = 1950; won: True; Q(s,a) = 438.2070670242158; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:42
Episode no = 1960; won: True; Q(s,a) = 388.3505495023057; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:43
Episode no = 1970; won: True; Q(s,a) = 391.2551590582781; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:43
Episode no = 1980; won: True; Q(s,a) = 438.28482569681364; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:43
Episode no = 1990; won: True; Q(s,a) = 440.35993119912376; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:44
Episode no = 2000; won: True; Q(s,a) = 435.3679769776478; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:44
Episode no = 2010; won: True; Q(s,a) = 391.64914288968987; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:45
Episode no = 2020; won: True; Q(s,a) = 441.44771748342396; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:45
Episode no = 2030; won: True; Q(s,a) = 337.24154434723044; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:46
Episode no = 2040; won: True; Q(s,a) = 390.200438508954; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:46
Episode no = 2050; won: True; Q(s,a) = 343.58836861144755; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:46
Episode no = 2060; won: True; Q(s,a) = 352.81370474848825; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:47
Episode no = 2070; won: True; Q(s,a) = 434.148898747944; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:47
Episode no = 2080; won: True; Q(s,a) = 391.42479231089237; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:48
Episode no = 2090; won: True; Q(s,a) = 391.7463048558236; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:48
Episode no = 2100; won: True; Q(s,a) = 348.37455083956655; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:49
Episode no = 2110; won: True; Q(s,a) = 434.28915932132895; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:49
Episode no = 2120; won: True; Q(s,a) = 341.11614258100127; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:49
Episode no = 2130; won: True; Q(s,a) = 357.15555050236253; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:50
Episode no = 2140; won: True; Q(s,a) = 385.97620828961396; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:50
Episode no = 2150; won: True; Q(s,a) = 385.483913481476; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:51
Episode no = 2160; won: True; Q(s,a) = 386.7945688468716; reward = 92.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:51
Episode no = 2170; won: True; Q(s,a) = 338.53966974056584; reward = 82.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:52
Episode no = 2180; won: True; Q(s,a) = 340.13785715873337; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:52
Episode no = 2190; won: True; Q(s,a) = 436.4614030465361; reward = 82.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:53
Episode no = 2200; won: True; Q(s,a) = 434.6982002117005; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:53
Episode no = 2210; won: True; Q(s,a) = 362.88527906959223; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:53
Episode no = 2220; won: True; Q(s,a) = 362.1193991807588; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:54
Episode no = 2230; won: True; Q(s,a) = 436.94013702829113; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:54
Episode no = 2240; won: True; Q(s,a) = 437.56472631788154; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:55
Episode no = 2250; won: True; Q(s,a) = 391.5096592820532; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:55
Episode no = 2260; won: True; Q(s,a) = 390.3324311195312; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:56
Episode no = 2270; won: True; Q(s,a) = 392.6930331423878; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:56
Episode no = 2280; won: True; Q(s,a) = 392.02984336119937; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:56
Episode no = 2290; won: True; Q(s,a) = 338.5202425541065; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:57
Episode no = 2300; won: True; Q(s,a) = 339.80338152880563; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:57
Episode no = 2310; won: True; Q(s,a) = 387.00539723066015; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:58
Episode no = 2320; won: True; Q(s,a) = 394.42731536055965; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:58
Episode no = 2330; won: True; Q(s,a) = 435.3848431622776; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:59
Episode no = 2340; won: True; Q(s,a) = 388.273617751874; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:59
Episode no = 2350; won: True; Q(s,a) = 431.9262082658672; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:13:59
Episode no = 2360; won: True; Q(s,a) = 394.51143787959904; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:00
Episode no = 2370; won: True; Q(s,a) = 367.27862475150346; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:00
Episode no = 2380; won: True; Q(s,a) = 391.7796905233371; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:01
Episode no = 2390; won: True; Q(s,a) = 390.1357968674812; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:01
Episode no = 2400; won: True; Q(s,a) = 436.780723436911; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:02
Episode no = 2410; won: True; Q(s,a) = 338.7889474488158; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:02
Episode no = 2420; won: True; Q(s,a) = 433.0119160041044; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:14:02
Episode no = 10; won: True; Q(s,a) = 427.39574477126723; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:21
Episode no = 20; won: True; Q(s,a) = 347.7718737798677; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:21
Episode no = 30; won: True; Q(s,a) = 388.3731680336492; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:21
Episode no = 40; won: True; Q(s,a) = 429.7088672080434; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:22
Episode no = 50; won: True; Q(s,a) = 428.35848066389315; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:22
Episode no = 60; won: True; Q(s,a) = 349.04553301861625; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:23
Episode no = 70; won: True; Q(s,a) = 347.06772730004263; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:23
Episode no = 80; won: True; Q(s,a) = 388.8905789325149; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:24
Episode no = 90; won: True; Q(s,a) = 382.65717462511145; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:24
Episode no = 100; won: True; Q(s,a) = 389.26410960903354; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:24
Episode no = 110; won: True; Q(s,a) = 430.9106886225077; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:25
Episode no = 120; won: True; Q(s,a) = 378.42950569011316; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:25
Episode no = 130; won: True; Q(s,a) = 427.96943259808467; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:26
Episode no = 140; won: True; Q(s,a) = 349.1072727573509; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:26
Episode no = 150; won: True; Q(s,a) = 376.6599972875315; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:27
Episode no = 160; won: True; Q(s,a) = 433.76814207592975; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:27
Episode no = 170; won: True; Q(s,a) = 379.34656819264194; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:27
Episode no = 180; won: True; Q(s,a) = 378.9063128383838; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:28
Episode no = 190; won: True; Q(s,a) = 378.1963387649783; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:28
Episode no = 200; won: True; Q(s,a) = 431.17317512764157; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:29
Episode no = 210; won: True; Q(s,a) = 374.581077468318; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:29
Episode no = 220; won: True; Q(s,a) = 429.56669428864654; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:30
Episode no = 230; won: True; Q(s,a) = 354.242500783281; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:30
Episode no = 240; won: True; Q(s,a) = 429.3436652234237; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:30
Episode no = 250; won: True; Q(s,a) = 377.1179978207346; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:31
Episode no = 260; won: True; Q(s,a) = 355.38363946987397; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:31
Episode no = 270; won: True; Q(s,a) = 374.26993732394016; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:32
Episode no = 280; won: True; Q(s,a) = 429.1672665551764; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:32
Episode no = 290; won: True; Q(s,a) = 432.8300927505462; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:33
Episode no = 300; won: True; Q(s,a) = 355.1688203101105; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:33
Episode no = 310; won: True; Q(s,a) = 373.9560592819293; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:33
Episode no = 320; won: True; Q(s,a) = 429.71574145625107; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:34
Episode no = 330; won: True; Q(s,a) = 354.2014109624604; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:34
Episode no = 340; won: True; Q(s,a) = 346.0986388525138; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:35
Episode no = 350; won: True; Q(s,a) = 374.18648079522654; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:35
Episode no = 360; won: True; Q(s,a) = 349.88415408446934; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:36
Episode no = 370; won: True; Q(s,a) = 375.5489024810795; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:36
Episode no = 380; won: True; Q(s,a) = 350.7033820773115; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:36
Episode no = 390; won: True; Q(s,a) = 353.18955230889344; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:37
Episode no = 400; won: True; Q(s,a) = 434.08890139073793; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:37
Episode no = 410; won: True; Q(s,a) = 350.2296814281341; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:38
Episode no = 420; won: True; Q(s,a) = 430.1494353712772; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:38
Episode no = 430; won: True; Q(s,a) = 432.4362552292282; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:39
Episode no = 440; won: True; Q(s,a) = 347.477741502581; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:39
Episode no = 450; won: True; Q(s,a) = 375.98803422707294; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:17:39
Episode no = 10; won: True; Q(s,a) = 338.5842162952169; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:35
Episode no = 20; won: True; Q(s,a) = 352.1532774557228; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:35
Episode no = 30; won: True; Q(s,a) = 379.31626970695305; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:36
Episode no = 40; won: True; Q(s,a) = 432.02012538766905; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:36
Episode no = 50; won: True; Q(s,a) = 428.52605058135595; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:37
Episode no = 60; won: True; Q(s,a) = 347.19845888321595; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:37
Episode no = 70; won: True; Q(s,a) = 428.33400705953954; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:37
Episode no = 80; won: True; Q(s,a) = 350.6413999820162; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:38
Episode no = 90; won: True; Q(s,a) = 431.4683797732082; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:38
Episode no = 100; won: True; Q(s,a) = 427.6005508066124; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:39
Episode no = 110; won: True; Q(s,a) = 429.9125165548043; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:39
Episode no = 120; won: True; Q(s,a) = 344.850312387925; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:40
Episode no = 130; won: True; Q(s,a) = 373.37611307182607; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:40
Episode no = 140; won: True; Q(s,a) = 345.12015194725376; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:40
Episode no = 150; won: True; Q(s,a) = 341.7694916678779; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:41
Episode no = 160; won: True; Q(s,a) = 353.9165938021349; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:41
Episode no = 170; won: True; Q(s,a) = 381.35395218134954; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:42
Episode no = 180; won: True; Q(s,a) = 378.47756709713417; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:42
Episode no = 190; won: True; Q(s,a) = 425.90959245075976; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:42
Episode no = 200; won: True; Q(s,a) = 428.2978774928654; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:43
Episode no = 210; won: True; Q(s,a) = 368.90599067401365; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:43
Episode no = 220; won: True; Q(s,a) = 360.5408446251822; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:44
Episode no = 230; won: True; Q(s,a) = 361.0448953374505; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:44
Episode no = 240; won: True; Q(s,a) = 348.52193789877197; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:44
Episode no = 250; won: True; Q(s,a) = 363.3576979127845; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:45
Episode no = 260; won: True; Q(s,a) = 420.0830568116486; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:45
Episode no = 270; won: True; Q(s,a) = 369.11589968824507; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:46
Episode no = 280; won: True; Q(s,a) = 350.0836931855615; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:46
Episode no = 290; won: True; Q(s,a) = 418.74372211182674; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:46
Episode no = 300; won: True; Q(s,a) = 373.54988822571795; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:47
Episode no = 310; won: True; Q(s,a) = 356.16570134742256; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:47
Episode no = 320; won: True; Q(s,a) = 369.3441992908039; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:48
Episode no = 330; won: True; Q(s,a) = 362.3201199191071; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:48
Episode no = 340; won: True; Q(s,a) = 356.58427489586023; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:48
Episode no = 350; won: True; Q(s,a) = 363.1708040249163; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:49
Episode no = 360; won: True; Q(s,a) = 350.8964739022945; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:49
Episode no = 370; won: True; Q(s,a) = 366.63408747088704; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:50
Episode no = 380; won: True; Q(s,a) = 373.22294959120825; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:50
Episode no = 390; won: True; Q(s,a) = 361.60576505641035; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:50
Episode no = 400; won: True; Q(s,a) = 361.4945676015028; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:51
Episode no = 410; won: True; Q(s,a) = 374.19245590900186; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:51
Episode no = 420; won: True; Q(s,a) = 373.42680849858493; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:52
Episode no = 430; won: True; Q(s,a) = 347.90814067891495; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:52
Episode no = 440; won: True; Q(s,a) = 367.1955003949188; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:52
Episode no = 450; won: True; Q(s,a) = 367.7708122947137; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:53
Episode no = 460; won: True; Q(s,a) = 369.59836345359497; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:53
Episode no = 470; won: True; Q(s,a) = 372.5105550748399; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:53
Episode no = 480; won: True; Q(s,a) = 352.12969595465654; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:54
Episode no = 490; won: True; Q(s,a) = 369.72070035764955; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:54
Episode no = 500; won: True; Q(s,a) = 358.03600207587834; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:18:55
